Lab,Tester_Id,Exp,PVS,Scene,Camera,OS,Timestamp,Camera_w_ver,Orientation
agh,267,ccriq2,PipesNight_B_compct_1mp.JPG,PipesNight,B,1,2017-12-04 15:37:36,Bver1,
agh,270,ccriq2,PipesNight_F_dslr_5mp.JPG,PipesNight,F,2,2017-12-04 15:37:36,Fver1,
agh,282,ccriq2,DenverBotanicGardensRocks_W_compct_20mp.JPG,DenverBotanicGardensRocks,W,3,2017-12-04 15:37:36,Wver1,
agh,259,ccriq2,Senior_J_tab_5mp.JPG,Senior,J,2,2017-12-04 15:37:37,Jver1,
agh,268,ccriq2,PipesNight_F_dslr_5mp.JPG,PipesNight,F,3,2017-12-04 15:37:37,Fver1,
agh,265,ccriq2,Senior_J_tab_5mp.JPG,Senior,J,3,2017-12-04 15:37:37,Jver1,
agh,266,ccriq2,PipesNight_L_phon_8mp.JPG,PipesNight,L,2,2017-12-04 15:37:38,Lver1,
agh,275,ccriq2,DenverBotanicGardensRocks_D_tab_1mp.JPG,DenverBotanicGardensRocks,D,1,2017-12-04 15:37:38,Dver1,
agh,267,ccriq2,PipesNight_A_phon_1mp.jpg,PipesNight,A,1,2017-12-04 15:37:39,Aver1,
agh,270,ccriq2,PipesNight_N_phon_8mp.jpg,PipesNight,N,1,2017-12-04 15:37:39,Nver1,
agh,282,ccriq2,DenverBotanicGardensRocks_E_compct_5mp.JPG,DenverBotanicGardensRocks,E,4,2017-12-04 15:37:39,Ever1,
agh,263,ccriq2,Senior_O_compct_8mp.JPG,Senior,O,5,2017-12-04 15:37:39,Over1,
agh,269,ccriq2,DenverBotanicGardensRocks_L_phon_8mp.JPG,DenverBotanicGardensRocks,L,4,2017-12-04 15:37:39,Lver1,
agh,262,ccriq2,BouquetPastel_P_compct_13mp.JPG,BouquetPastel,P,2,2017-12-04 15:37:39,Pver1,
agh,274,ccriq2,Senior_T_comct_13mp.JPG,Senior,T,3,2017-12-04 15:37:39,Tver1,
agh,259,ccriq2,DenverBotanicGardensRocks_A_phon_1mp.jpg,DenverBotanicGardensRocks,A,1,2017-12-04 15:37:39,Aver1,
agh,265,ccriq2,Senior_M_phon_8mp.JPG,Senior,M,3,2017-12-04 15:37:40,Mver1,
agh,267,ccriq2,BouquetPastel_G_phon_5mp.jpg,BouquetPastel,G,4,2017-12-04 15:37:41,Gver1,
agh,282,ccriq2,BouquetPastel_T_compct_13mp.JPG,BouquetPastel,T,3,2017-12-04 15:37:41,Tver1,
agh,266,ccriq2,DenverBotanicGardensRocks_P_compct_13mp.JPG,DenverBotanicGardensRocks,P,2,2017-12-04 15:37:41,Pver1,
agh,270,ccriq2,Senior_O_compct_8mp.JPG,Senior,O,4,2017-12-04 15:37:41,Over1,
agh,271,ccriq2,BouquetPastel_G_phon_5mp.jpg,BouquetPastel,G,3,2017-12-04 15:37:42,Gver1,
agh,268,ccriq2,BouquetPastel_H_phon_5mp.jpg,BouquetPastel,H,4,2017-12-04 15:37:42,Hver1,
agh,262,ccriq2,Senior_U_dslr_13mp.JPG,Senior,U,4,2017-12-04 15:37:42,Uver1,
agh,264,ccriq2,BouquetPastel_U_dslr_13mp.JPG,BouquetPastel,U,4,2017-12-04 15:37:43,Uver1,
agh,282,ccriq2,PipesNight_R_phon_13mp.jpg,PipesNight,R,1,2017-12-04 15:37:43,Rver1,
agh,259,ccriq2,BouquetPastel_W_compct_20mp.JPG,BouquetPastel,W,2,2017-12-04 15:37:43,Wver1,
agh,265,ccriq2,DenverBotanicGardensRocks_I_phon_5mp.jpg,DenverBotanicGardensRocks,I,2,2017-12-04 15:37:43,Iver1,
agh,269,ccriq2,DenverBotanicGardensRocks_H_phon_5mp.jpg,DenverBotanicGardensRocks,H,3,2017-12-04 15:37:44,Hver1,
agh,267,ccriq2,Senior_K_dslr_8mp.JPG,Senior,K,5,2017-12-04 15:37:44,Kver1,
agh,274,ccriq2,Senior_P_compct_13mp.JPG,Senior,P,4,2017-12-04 15:37:45,Pver1,
agh,266,ccriq2,DenverBotanicGardensRocks_U_dslr_13mp.JPG,DenverBotanicGardensRocks,U,4,2017-12-04 15:37:45,Uver1,
agh,270,ccriq2,BouquetPastel_G_phon_5mp.jpg,BouquetPastel,G,2,2017-12-04 15:37:45,Gver1,
agh,275,ccriq2,Senior_T_comct_13mp.JPG,Senior,T,4,2017-12-04 15:37:46,Tver1,
agh,282,ccriq2,Senior_F_dslr_5mp.JPG,Senior,F,1,2017-12-04 15:37:47,Fver1,
agh,267,ccriq2,BouquetPastel_O_compct_8mp.JPG,BouquetPastel,O,5,2017-12-04 15:37:47,Over1,
agh,259,ccriq2,PipesNight_X_dslr_20mp.JPG,PipesNight,X,1,2017-12-04 15:37:47,Xver1,
agh,271,ccriq2,DenverBotanicGardensRocks_O_compct_8mp.JPG,DenverBotanicGardensRocks,O,4,2017-12-04 15:37:48,Over1,
agh,262,ccriq2,DenverBotanicGardensRocks_U_dslr_13mp.JPG,DenverBotanicGardensRocks,U,3,2017-12-04 15:37:48,Uver1,
agh,279,ccriq2,Senior_Q_phon_13mp.jpg,Senior,Q,2,2017-12-04 15:37:48,Qver1,
agh,269,ccriq2,DenverBotanicGardensRocks_O_compct_8mp.JPG,DenverBotanicGardensRocks,O,4,2017-12-04 15:37:48,Over1,
agh,266,ccriq2,DenverBotanicGardensRocks_X_dslr_20mp.JPG,DenverBotanicGardensRocks,X,5,2017-12-04 15:37:48,Xver1,
agh,282,ccriq2,BouquetPastel_B_compct_1mp.JPG,BouquetPastel,B,1,2017-12-04 15:37:49,Bver1,
agh,270,ccriq2,BouquetPastel_U_dslr_13mp.JPG,BouquetPastel,U,5,2017-12-04 15:37:49,Uver1,
agh,275,ccriq2,PipesNight_L_phon_8mp.JPG,PipesNight,L,3,2017-12-04 15:37:49,Lver1,
agh,264,ccriq2,Senior_S_phon_13mp.jpg,Senior,S,3,2017-12-04 15:37:49,Sver1,
agh,265,ccriq2,DenverBotanicGardensRocks_K_dslr_8mp.JPG,DenverBotanicGardensRocks,K,4,2017-12-04 15:37:50,Kver1,
agh,267,ccriq2,BouquetPastel_H_phon_5mp.jpg,BouquetPastel,H,4,2017-12-04 15:37:50,Hver1,
agh,274,ccriq2,DenverBotanicGardensRocks_M_phon_8mp.JPG,DenverBotanicGardensRocks,M,4,2017-12-04 15:37:50,Mver1,
agh,268,ccriq2,PipesNight_H_phon_5mp.jpg,PipesNight,H,3,2017-12-04 15:37:50,Hver1,
agh,259,ccriq2,PipesNight_R_phon_13mp.jpg,PipesNight,R,1,2017-12-04 15:37:51,Rver1,
agh,270,ccriq2,BouquetPastel_J_tab_5mp.jpg,BouquetPastel,J,4,2017-12-04 15:37:51,Jver1,
agh,271,ccriq2,DenverBotanicGardensRocks_S_phon_13mp.jpg,DenverBotanicGardensRocks,S,2,2017-12-04 15:37:51,Sver1,
agh,266,ccriq2,BouquetPastel_T_compct_13mp.JPG,BouquetPastel,T,3,2017-12-04 15:37:52,Tver1,
agh,282,ccriq2,DenverBotanicGardensRocks_H_phon_5mp.jpg,DenverBotanicGardensRocks,H,3,2017-12-04 15:37:52,Hver1,
agh,265,ccriq2,BouquetPastel_W_compct_20mp.JPG,BouquetPastel,W,2,2017-12-04 15:37:53,Wver1,
agh,267,ccriq2,PipesNight_M_phon_8mp.JPG,PipesNight,M,4,2017-12-04 15:37:53,Mver1,
agh,274,ccriq2,BouquetPastel_D_tab_1mp.JPG,BouquetPastel,D,2,2017-12-04 15:37:53,Dver1,
agh,259,ccriq2,PipesNight_N_phon_8mp.jpg,PipesNight,N,1,2017-12-04 15:37:53,Nver1,
agh,270,ccriq2,DenverBotanicGardensRocks_U_dslr_13mp.JPG,DenverBotanicGardensRocks,U,4,2017-12-04 15:37:53,Uver1,
agh,269,ccriq2,BouquetPastel_G_phon_5mp.jpg,BouquetPastel,G,3,2017-12-04 15:37:54,Gver1,
agh,268,ccriq2,Senior_T_comct_13mp.JPG,Senior,T,4,2017-12-04 15:37:54,Tver1,
agh,266,ccriq2,BouquetPastel_Q_phon_13mp.jpg,BouquetPastel,Q,2,2017-12-04 15:37:55,Qver1,
agh,274,ccriq2,BouquetPastel_B_compct_1mp.JPG,BouquetPastel,B,1,2017-12-04 15:37:55,Bver1,
agh,270,ccriq2,Senior_K_dslr_8mp.JPG,Senior,K,3,2017-12-04 15:37:55,Kver1,
agh,259,ccriq2,Senior_H_phon_5mp.jpg,Senior,H,3,2017-12-04 15:37:56,Hver1,
agh,262,ccriq2,BouquetPastel_U_dslr_13mp.JPG,BouquetPastel,U,4,2017-12-04 15:37:56,Uver1,
agh,267,ccriq2,Senior_A_phon_1mp.jpg,Senior,A,1,2017-12-04 15:37:56,Aver1,
agh,282,ccriq2,Senior_E_compct_5mp.JPG,Senior,E,2,2017-12-04 15:37:57,Ever1,
agh,275,ccriq2,Senior_V_phon_20mp.jpg,Senior,V,3,2017-12-04 15:37:58,Vver1,
agh,270,ccriq2,BouquetPastel_K_dslr_8mp.JPG,BouquetPastel,K,5,2017-12-04 15:37:58,Kver1,
agh,268,ccriq2,BouquetPastel_D_tab_1mp.JPG,BouquetPastel,D,1,2017-12-04 15:37:58,Dver1,
agh,274,ccriq2,Senior_W_compct_20mp.JPG,Senior,W,4,2017-12-04 15:37:59,Wver1,
agh,282,ccriq2,DenverBotanicGardensRocks_N_phon_8mp.jpg,DenverBotanicGardensRocks,N,2,2017-12-04 15:37:59,Nver1,
agh,259,ccriq2,PipesNight_D_tab_1mp.JPG,PipesNight,D,1,2017-12-04 15:38:00,Dver1,
agh,267,ccriq2,DenverBotanicGardensRocks_E_compct_5mp.JPG,DenverBotanicGardensRocks,E,4,2017-12-04 15:38:00,Ever1,
agh,266,ccriq2,PipesNight_I_phon_5mp.jpg,PipesNight,I,2,2017-12-04 15:38:00,Iver1,
agh,263,ccriq2,DenverBotanicGardensRocks_L_phon_8mp.JPG,DenverBotanicGardensRocks,L,3,2017-12-04 15:38:01,Lver1,
agh,265,ccriq2,BouquetPastel_X_dslr_20mp.JPG,BouquetPastel,X,4,2017-12-04 15:38:01,Xver1,
agh,264,ccriq2,PipesNight_G_phon_5mp.jpg,PipesNight,G,1,2017-12-04 15:38:01,Gver1,
agh,282,ccriq2,Senior_U_dslr_13mp.JPG,Senior,U,4,2017-12-04 15:38:02,Uver1,
agh,267,ccriq2,PipesNight_G_phon_5mp.jpg,PipesNight,G,1,2017-12-04 15:38:03,Gver1,
agh,262,ccriq2,BouquetPastel_L_phon_8mp.JPG,BouquetPastel,L,2,2017-12-04 15:38:03,Lver1,
agh,268,ccriq2,DenverBotanicGardensRocks_U_dslr_13mp.JPG,DenverBotanicGardensRocks,U,4,2017-12-04 15:38:03,Uver1,
agh,259,ccriq2,PipesNight_I_phon_5mp.jpg,PipesNight,I,2,2017-12-04 15:38:03,Iver1,
agh,266,ccriq2,BouquetPastel_S_phon_13mp.jpg,BouquetPastel,S,2,2017-12-04 15:38:04,Sver1,
agh,269,ccriq2,DenverBotanicGardensRocks_E_compct_5mp.JPG,DenverBotanicGardensRocks,E,3,2017-12-04 15:38:04,Ever1,
agh,275,ccriq2,PipesNight_D_tab_1mp.JPG,PipesNight,D,1,2017-12-04 15:38:04,Dver1,
agh,263,ccriq2,Senior_K_dslr_8mp.JPG,Senior,K,5,2017-12-04 15:38:05,Kver1,
agh,265,ccriq2,PipesNight_F_dslr_5mp.JPG,PipesNight,F,2,2017-12-04 15:38:05,Fver1,
agh,267,ccriq2,PipesNight_T_compct_13mp.JPG,PipesNight,T,5,2017-12-04 15:38:05,Tver1,
agh,259,ccriq2,DenverBotanicGardensRocks_I_phon_5mp.jpg,DenverBotanicGardensRocks,I,2,2017-12-04 15:38:05,Iver1,
agh,282,ccriq2,BouquetPastel_W_compct_20mp.JPG,BouquetPastel,W,4,2017-12-04 15:38:06,Wver1,
agh,264,ccriq2,Senior_O_compct_8mp.JPG,Senior,O,4,2017-12-04 15:38:06,Over1,
agh,275,ccriq2,BouquetPastel_M_phon_8mp.JPG,BouquetPastel,M,4,2017-12-04 15:38:06,Mver1,
agh,263,ccriq2,Senior_A_phon_1mp.jpg,Senior,A,1,2017-12-04 15:38:06,Aver1,
agh,270,ccriq2,Senior_R_phon_13mp.jpg,Senior,R,5,2017-12-04 15:38:07,Rver1,
agh,266,ccriq2,PipesNight_H_phon_5mp.jpg,PipesNight,H,3,2017-12-04 15:38:07,Hver1,
agh,262,ccriq2,DenverBotanicGardensRocks_L_phon_8mp.JPG,DenverBotanicGardensRocks,L,5,2017-12-04 15:38:07,Lver1,
agh,259,ccriq2,PipesNight_W_compct_20mp.JPG,PipesNight,W,1,2017-12-04 15:38:07,Wver1,
agh,279,ccriq2,BouquetPastel_J_tab_5mp.jpg,BouquetPastel,J,4,2017-12-04 15:38:07,Jver1,
agh,271,ccriq2,PipesNight_U_dslr_13mp.JPG,PipesNight,U,3,2017-12-04 15:38:08,Uver1,
agh,282,ccriq2,DenverBotanicGardensRocks_D_tab_1mp.JPG,DenverBotanicGardensRocks,D,3,2017-12-04 15:38:08,Dver1,
agh,267,ccriq2,BouquetPastel_T_compct_13mp.JPG,BouquetPastel,T,5,2017-12-04 15:38:08,Tver1,
agh,269,ccriq2,Senior_L_phon_8mp.JPG,Senior,L,3,2017-12-04 15:38:09,Lver1,
agh,259,ccriq2,DenverBotanicGardensRocks_L_phon_8mp.JPG,DenverBotanicGardensRocks,L,1,2017-12-04 15:38:09,Lver1,
agh,263,ccriq2,DenverBotanicGardensRocks_E_compct_5mp.JPG,DenverBotanicGardensRocks,E,2,2017-12-04 15:38:09,Ever1,
agh,268,ccriq2,PipesNight_K_dslr_8mp.JPG,PipesNight,K,3,2017-12-04 15:38:09,Kver1,
agh,262,ccriq2,PipesNight_N_phon_8mp.jpg,PipesNight,N,1,2017-12-04 15:38:10,Nver1,
agh,266,ccriq2,PipesNight_R_phon_13mp.jpg,PipesNight,R,3,2017-12-04 15:38:10,Rver1,
agh,259,ccriq2,BouquetPastel_J_tab_5mp.jpg,BouquetPastel,J,1,2017-12-04 15:38:10,Jver1,
agh,282,ccriq2,Senior_V_phon_20mp.jpg,Senior,V,2,2017-12-04 15:38:11,Vver1,
agh,271,ccriq2,Senior_A_phon_1mp.jpg,Senior,A,1,2017-12-04 15:38:11,Aver1,
agh,267,ccriq2,DenverBotanicGardensRocks_G_phon_5mp.jpg,DenverBotanicGardensRocks,G,2,2017-12-04 15:38:12,Gver1,
agh,265,ccriq2,DenverBotanicGardensRocks_W_compct_20mp.JPG,DenverBotanicGardensRocks,W,4,2017-12-04 15:38:12,Wver1,
agh,262,ccriq2,Senior_D_tab_1mp.JPG,Senior,D,1,2017-12-04 15:38:12,Dver1,
agh,270,ccriq2,PipesNight_A_phon_1mp.jpg,PipesNight,A,1,2017-12-04 15:38:12,Aver1,
agh,282,ccriq2,DenverBotanicGardensRocks_G_phon_5mp.jpg,DenverBotanicGardensRocks,G,3,2017-12-04 15:38:13,Gver1,
agh,259,ccriq2,PipesNight_J_tab_5mp.JPG,PipesNight,J,1,2017-12-04 15:38:13,Jver1,
agh,263,ccriq2,PipesNight_E_compct_5mp.JPG,PipesNight,E,1,2017-12-04 15:38:13,Ever1,
agh,275,ccriq2,DenverBotanicGardensRocks_O_compct_8mp.JPG,DenverBotanicGardensRocks,O,5,2017-12-04 15:38:13,Over1,
agh,266,ccriq2,DenverBotanicGardensRocks_O_compct_8mp.JPG,DenverBotanicGardensRocks,O,4,2017-12-04 15:38:14,Over1,
agh,269,ccriq2,Senior_W_compct_20mp.JPG,Senior,W,4,2017-12-04 15:38:14,Wver1,
agh,274,ccriq2,BouquetPastel_K_dslr_8mp.JPG,BouquetPastel,K,4,2017-12-04 15:38:14,Kver1,
agh,262,ccriq2,DenverBotanicGardensRocks_I_phon_5mp.jpg,DenverBotanicGardensRocks,I,2,2017-12-04 15:38:15,Iver1,
agh,259,ccriq2,PipesNight_M_phon_8mp.JPG,PipesNight,M,1,2017-12-04 15:38:15,Mver1,
agh,264,ccriq2,DenverBotanicGardensRocks_U_dslr_13mp.JPG,DenverBotanicGardensRocks,U,2,2017-12-04 15:38:16,Uver1,
agh,263,ccriq2,PipesNight_P_compct_13mp.JPG,PipesNight,P,2,2017-12-04 15:38:16,Pver1,
agh,282,ccriq2,BouquetPastel_E_compct_5mp.JPG,BouquetPastel,E,2,2017-12-04 15:38:16,Ever1,
agh,259,ccriq2,Senior_R_phon_13mp.jpg,Senior,R,2,2017-12-04 15:38:16,Rver1,
agh,272,ccriq2,Senior_A_phon_1mp.jpg,Senior,A,2,2017-12-04 15:38:16,Aver1,
agh,266,ccriq2,BouquetPastel_K_dslr_8mp.JPG,BouquetPastel,K,5,2017-12-04 15:38:17,Kver1,
agh,270,ccriq2,PipesNight_S_phon_13mp.jpg,PipesNight,S,4,2017-12-04 15:38:17,Sver1,
agh,269,ccriq2,Senior_B_compct_1mp.JPG,Senior,B,2,2017-12-04 15:38:17,Bver1,
agh,267,ccriq2,DenverBotanicGardensRocks_X_dslr_20mp.JPG,DenverBotanicGardensRocks,X,4,2017-12-04 15:38:17,Xver1,
agh,259,ccriq2,BouquetPastel_H_phon_5mp.jpg,BouquetPastel,H,2,2017-12-04 15:38:18,Hver1,
agh,265,ccriq2,DenverBotanicGardensRocks_S_phon_13mp.jpg,DenverBotanicGardensRocks,S,4,2017-12-04 15:38:18,Sver1,
agh,274,ccriq2,PipesNight_Q_phon_13mp.jpg,PipesNight,Q,4,2017-12-04 15:38:18,Qver1,
agh,263,ccriq2,BouquetPastel_L_phon_8mp.JPG,BouquetPastel,L,2,2017-12-04 15:38:19,Lver1,
agh,275,ccriq2,Senior_J_tab_5mp.JPG,Senior,J,3,2017-12-04 15:38:19,Jver1,
agh,270,ccriq2,DenverBotanicGardensRocks_E_compct_5mp.JPG,DenverBotanicGardensRocks,E,4,2017-12-04 15:38:19,Ever1,
agh,266,ccriq2,BouquetPastel_D_tab_1mp.JPG,BouquetPastel,D,3,2017-12-04 15:38:20,Dver1,
agh,259,ccriq2,BouquetPastel_L_phon_8mp.JPG,BouquetPastel,L,3,2017-12-04 15:38:20,Lver1,
agh,271,ccriq2,Senior_R_phon_13mp.jpg,Senior,R,2,2017-12-04 15:38:20,Rver1,
agh,269,ccriq2,Senior_N_phon_8mp.jpg,Senior,N,1,2017-12-04 15:38:20,Nver1,
agh,282,ccriq2,PipesNight_G_phon_5mp.jpg,PipesNight,G,1,2017-12-04 15:38:20,Gver1,
agh,267,ccriq2,DenverBotanicGardensRocks_J_tab_5mp.JPG,DenverBotanicGardensRocks,J,3,2017-12-04 15:38:21,Jver1,
agh,264,ccriq2,BouquetPastel_S_phon_13mp.jpg,BouquetPastel,S,3,2017-12-04 15:38:21,Sver1,
agh,262,ccriq2,Senior_M_phon_8mp.JPG,Senior,M,4,2017-12-04 15:38:21,Mver1,
agh,259,ccriq2,Senior_L_phon_8mp.JPG,Senior,L,3,2017-12-04 15:38:21,Lver1,
agh,270,ccriq2,Senior_I_phon_5mp.jpg,Senior,I,4,2017-12-04 15:38:22,Iver1,
agh,265,ccriq2,Senior_R_phon_13mp.jpg,Senior,R,2,2017-12-04 15:38:22,Rver1,
agh,274,ccriq2,DenverBotanicGardensRocks_P_compct_13mp.JPG,DenverBotanicGardensRocks,P,2,2017-12-04 15:38:22,Pver1,
agh,263,ccriq2,Senior_U_dslr_13mp.JPG,Senior,U,5,2017-12-04 15:38:23,Uver1,
agh,259,ccriq2,PipesNight_H_phon_5mp.jpg,PipesNight,H,3,2017-12-04 15:38:23,Hver1,
agh,275,ccriq2,Senior_Q_phon_13mp.jpg,Senior,Q,2,2017-12-04 15:38:23,Qver1,
agh,266,ccriq2,BouquetPastel_U_dslr_13mp.JPG,BouquetPastel,U,4,2017-12-04 15:38:23,Uver1,
agh,272,ccriq2,PipesNight_O_compct_8mp.JPG,PipesNight,O,1,2017-12-04 15:38:23,Over1,
agh,267,ccriq2,BouquetPastel_F_dslr_5mp.JPG,BouquetPastel,F,4,2017-12-04 15:38:24,Fver1,
agh,282,ccriq2,DenverBotanicGardensRocks_F_dslr_5mp.JPG,DenverBotanicGardensRocks,F,1,2017-12-04 15:38:24,Fver1,
agh,271,ccriq2,DenverBotanicGardensRocks_B_compct_1mp.JPG,DenverBotanicGardensRocks,B,1,2017-12-04 15:38:24,Bver1,
agh,262,ccriq2,BouquetPastel_R_phon_13mp.jpg,BouquetPastel,R,2,2017-12-04 15:38:25,Rver1,
agh,263,ccriq2,PipesNight_A_phon_1mp.jpg,PipesNight,A,1,2017-12-04 15:38:25,Aver1,
agh,259,ccriq2,DenverBotanicGardensRocks_F_dslr_5mp.JPG,DenverBotanicGardensRocks,F,4,2017-12-04 15:38:25,Fver1,
agh,267,ccriq2,BouquetPastel_N_phon_8mp.jpg,BouquetPastel,N,5,2017-12-04 15:38:26,Nver1,
agh,274,ccriq2,BouquetPastel_E_compct_5mp.JPG,BouquetPastel,E,4,2017-12-04 15:38:26,Ever1,
agh,265,ccriq2,PipesNight_U_dslr_13mp.JPG,PipesNight,U,3,2017-12-04 15:38:26,Uver1,
agh,282,ccriq2,BouquetPastel_H_phon_5mp.jpg,BouquetPastel,H,2,2017-12-04 15:38:26,Hver1,
agh,269,ccriq2,BouquetPastel_S_phon_13mp.jpg,BouquetPastel,S,3,2017-12-04 15:38:26,Sver1,
agh,266,ccriq2,Senior_F_dslr_5mp.JPG,Senior,F,2,2017-12-04 15:38:26,Fver1,
agh,272,ccriq2,DenverBotanicGardensRocks_D_tab_1mp.JPG,DenverBotanicGardensRocks,D,1,2017-12-04 15:38:27,Dver1,
agh,259,ccriq2,DenverBotanicGardensRocks_H_phon_5mp.jpg,DenverBotanicGardensRocks,H,4,2017-12-04 15:38:27,Hver1,
agh,271,ccriq2,DenverBotanicGardensRocks_G_phon_5mp.jpg,DenverBotanicGardensRocks,G,1,2017-12-04 15:38:28,Gver1,
agh,262,ccriq2,PipesNight_W_compct_20mp.JPG,PipesNight,W,3,2017-12-04 15:38:28,Wver1,
agh,259,ccriq2,BouquetPastel_B_compct_1mp.JPG,BouquetPastel,B,1,2017-12-04 15:38:29,Bver1,
agh,263,ccriq2,Senior_R_phon_13mp.jpg,Senior,R,4,2017-12-04 15:38:29,Rver1,
agh,282,ccriq2,Senior_A_phon_1mp.jpg,Senior,A,1,2017-12-04 15:38:29,Aver1,
agh,267,ccriq2,Senior_T_comct_13mp.JPG,Senior,T,5,2017-12-04 15:38:30,Tver1,
agh,265,ccriq2,BouquetPastel_E_compct_5mp.JPG,BouquetPastel,E,4,2017-12-04 15:38:30,Ever1,
agh,270,ccriq2,BouquetPastel_T_compct_13mp.JPG,BouquetPastel,T,4,2017-12-04 15:38:30,Tver1,
agh,259,ccriq2,Senior_X_dslr_20mp.JPG,Senior,X,3,2017-12-04 15:38:30,Xver1,
agh,262,ccriq2,Senior_S_phon_13mp.jpg,Senior,S,2,2017-12-04 15:38:31,Sver1,
agh,274,ccriq2,DenverBotanicGardensRocks_S_phon_13mp.jpg,DenverBotanicGardensRocks,S,4,2017-12-04 15:38:31,Sver1,
agh,266,ccriq2,PipesNight_X_dslr_20mp.JPG,PipesNight,X,2,2017-12-04 15:38:31,Xver1,
agh,268,ccriq2,BouquetPastel_Q_phon_13mp.jpg,BouquetPastel,Q,4,2017-12-04 15:38:31,Qver1,
agh,282,ccriq2,DenverBotanicGardensRocks_B_compct_1mp.JPG,DenverBotanicGardensRocks,B,1,2017-12-04 15:38:31,Bver1,
agh,272,ccriq2,DenverBotanicGardensRocks_X_dslr_20mp.JPG,DenverBotanicGardensRocks,X,4,2017-12-04 15:38:32,Xver1,
agh,271,ccriq2,DenverBotanicGardensRocks_J_tab_5mp.JPG,DenverBotanicGardensRocks,J,2,2017-12-04 15:38:32,Jver1,
agh,259,ccriq2,DenverBotanicGardensRocks_N_phon_8mp.jpg,DenverBotanicGardensRocks,N,3,2017-12-04 15:38:32,Nver1,
agh,259,ccriq2,Senior_P_compct_13mp.JPG,Senior,P,3,2017-12-04 15:38:33,Pver1,
agh,267,ccriq2,BouquetPastel_W_compct_20mp.JPG,BouquetPastel,W,3,2017-12-04 15:38:33,Wver1,
agh,270,ccriq2,BouquetPastel_S_phon_13mp.jpg,BouquetPastel,S,2,2017-12-04 15:38:34,Sver1,
agh,259,ccriq2,Senior_V_phon_20mp.jpg,Senior,V,3,2017-12-04 15:38:34,Vver1,
agh,259,ccriq2,BouquetPastel_X_dslr_20mp.JPG,BouquetPastel,X,3,2017-12-04 15:38:34,Xver1,
agh,274,ccriq2,DenverBotanicGardensRocks_Q_phon_13mp.jpg,DenverBotanicGardensRocks,Q,4,2017-12-04 15:38:35,Qver1,
agh,259,ccriq2,PipesNight_B_compct_1mp.JPG,PipesNight,B,3,2017-12-04 15:38:35,Bver1,
agh,264,ccriq2,DenverBotanicGardensRocks_W_compct_20mp.JPG,DenverBotanicGardensRocks,W,3,2017-12-04 15:38:35,Wver1,
agh,266,ccriq2,Senior_X_dslr_20mp.JPG,Senior,X,2,2017-12-04 15:38:35,Xver1,
agh,272,ccriq2,DenverBotanicGardensRocks_O_compct_8mp.JPG,DenverBotanicGardensRocks,O,5,2017-12-04 15:38:35,Over1,
agh,259,ccriq2,DenverBotanicGardensRocks_T_compct_13mp.JPG,DenverBotanicGardensRocks,T,3,2017-12-04 15:38:35,Tver1,
agh,282,ccriq2,DenverBotanicGardensRocks_R_phon_13mp.jpg,DenverBotanicGardensRocks,R,1,2017-12-04 15:38:36,Rver1,
agh,259,ccriq2,DenverBotanicGardensRocks_B_compct_1mp.JPG,DenverBotanicGardensRocks,B,3,2017-12-04 15:38:36,Bver1,
agh,270,ccriq2,PipesNight_B_compct_1mp.JPG,PipesNight,B,1,2017-12-04 15:38:36,Bver1,
agh,259,ccriq2,Senior_I_phon_5mp.jpg,Senior,I,3,2017-12-04 15:38:37,Iver1,
agh,265,ccriq2,BouquetPastel_U_dslr_13mp.JPG,BouquetPastel,U,4,2017-12-04 15:38:37,Uver1,
agh,267,ccriq2,PipesNight_O_compct_8mp.JPG,PipesNight,O,3,2017-12-04 15:38:37,Over1,
agh,259,ccriq2,PipesNight_K_dslr_8mp.JPG,PipesNight,K,3,2017-12-04 15:38:37,Kver1,
agh,262,ccriq2,PipesNight_M_phon_8mp.JPG,PipesNight,M,3,2017-12-04 15:38:37,Mver1,
agh,269,ccriq2,Senior_F_dslr_5mp.JPG,Senior,F,3,2017-12-04 15:38:37,Fver1,
agh,268,ccriq2,BouquetPastel_K_dslr_8mp.JPG,BouquetPastel,K,5,2017-12-04 15:38:37,Kver1,
agh,259,ccriq2,PipesNight_E_compct_5mp.JPG,PipesNight,E,3,2017-12-04 15:38:38,Ever1,
agh,274,ccriq2,PipesNight_J_tab_5mp.JPG,PipesNight,J,3,2017-12-04 15:38:38,Jver1,
agh,266,ccriq2,DenverBotanicGardensRocks_E_compct_5mp.JPG,DenverBotanicGardensRocks,E,3,2017-12-04 15:38:39,Ever1,
agh,275,ccriq2,DenverBotanicGardensRocks_B_compct_1mp.JPG,DenverBotanicGardensRocks,B,3,2017-12-04 15:38:39,Bver1,
agh,259,ccriq2,DenverBotanicGardensRocks_O_compct_8mp.JPG,DenverBotanicGardensRocks,O,3,2017-12-04 15:38:39,Over1,
agh,271,ccriq2,Senior_F_dslr_5mp.JPG,Senior,F,2,2017-12-04 15:38:39,Fver1,
agh,270,ccriq2,DenverBotanicGardensRocks_K_dslr_8mp.JPG,DenverBotanicGardensRocks,K,5,2017-12-04 15:38:39,Kver1,
agh,282,ccriq2,BouquetPastel_U_dslr_13mp.JPG,BouquetPastel,U,3,2017-12-04 15:38:39,Uver1,
